acquisition,incident_beam_intensity,transmitted_beam_intensity,ring_current,start_time,end_time
B0028_S1_340C10p_att00_Rq0_00044,419063.0,142697.0,95.59220886230469,2022-03-02 23:45:39,2022-03-02 23:45:41
B0028_S1_340C10p_att00_Rq0_00045,425751.0,144947.0,95.58901977539062,2022-03-02 23:45:45,2022-03-02 23:45:47
B0028_S1_340C10p_att00_Rq0_00046,420917.0,143262.0,95.58477783203125,2022-03-02 23:45:55,2022-03-02 23:45:57
B0028_S1_340C10p_att00_Rq0_00047,420215.0,142977.0,95.58019256591797,2022-03-02 23:46:01,2022-03-02 23:46:03
B0028_S1_340C10p_att00_Rq0_00048,424521.0,144413.0,95.57853698730469,2022-03-02 23:46:07,2022-03-02 23:46:09
B0028_S1_340C10p_att00_Rq0_00049,425210.0,144618.0,95.57455444335938,2022-03-02 23:46:12,2022-03-02 23:46:15
B0028_S1_340C10p_att00_Rq0_00050,420701.0,143044.0,95.57209777832031,2022-03-02 23:46:18,2022-03-02 23:46:21
B0028_S1_340C10p_att00_Rq0_00051,420975.0,143864.0,95.56835174560547,2022-03-02 23:46:24,2022-03-02 23:46:26
B0028_S1_340C10p_att00_Rq0_00052,424928.0,144403.0,95.56555938720703,2022-03-02 23:46:30,2022-03-02 23:46:32
B0028_S1_340C10p_att00_Rq0_00053,423727.0,144401.0,95.56208038330078,2022-03-02 23:46:37,2022-03-02 23:46:39
B0028_S1_340C10p_att00_Rq0_00054,417831.0,143133.0,95.5589828491211,2022-03-02 23:46:43,2022-03-02 23:46:45
B0028_S1_340C10p_att00_Rq0_00055,425335.0,144954.0,95.55661010742188,2022-03-02 23:46:48,2022-03-02 23:46:51
B0028_S1_340C10p_att00_Rq0_00056,420386.0,144050.0,95.55229187011719,2022-03-02 23:46:56,2022-03-02 23:46:58
B0028_S1_340C10p_att00_Rq0_00057,424837.0,144764.0,95.5478515625,2022-03-02 23:47:02,2022-03-02 23:47:04
B0028_S1_340C10p_att00_Rq0_00058,423516.0,144323.0,95.54663848876953,2022-03-02 23:47:07,2022-03-02 23:47:10
B0028_S1_340C10p_att00_Rq0_00059,427245.0,145558.0,95.54283142089844,2022-03-02 23:47:13,2022-03-02 23:47:15
B0028_S1_340C10p_att00_Rq0_00060,426384.0,145259.0,95.54012298583984,2022-03-02 23:47:19,2022-03-02 23:47:21
B0028_S1_340C10p_att00_Rq0_00061,427321.0,145556.0,95.536376953125,2022-03-02 23:47:24,2022-03-02 23:47:27
B0028_S1_340C10p_att00_Rq0_00062,422760.0,143994.0,95.53511810302734,2022-03-02 23:47:30,2022-03-02 23:47:33
B0028_S1_340C10p_att00_Rq0_00063,419141.0,142753.0,95.53191375732422,2022-03-02 23:47:36,2022-03-02 23:47:38
B0028_S1_340C10p_att00_Rq0_00064,425821.0,144981.0,95.52879333496094,2022-03-02 23:47:42,2022-03-02 23:47:44
B0028_S1_340C10p_att00_Rq0_00065,423691.0,144232.0,95.52578735351562,2022-03-02 23:47:47,2022-03-02 23:47:50
B0028_S1_340C10p_att00_Rq0_00066,423113.0,144023.0,95.52324676513672,2022-03-02 23:47:53,2022-03-02 23:47:55
B0028_S1_340C10p_att00_Rq0_00067,425483.0,144757.0,95.5173568725586,2022-03-02 23:48:03,2022-03-02 23:48:05
B0028_S1_340C10p_att00_Rq0_00068,422412.0,144454.0,95.5140151977539,2022-03-02 23:48:09,2022-03-02 23:48:11
B0028_S1_340C10p_att00_Rq0_00069,426012.0,144888.0,95.51195526123047,2022-03-02 23:48:14,2022-03-02 23:48:17
B0028_S1_340C10p_att00_Rq0_00070,420506.0,142958.0,95.50875854492188,2022-03-02 23:48:20,2022-03-02 23:48:23
B0028_S1_340C10p_att00_Rq0_00071,419884.0,143487.0,95.50565338134766,2022-03-02 23:48:26,2022-03-02 23:48:28
B0028_S1_340C10p_att00_Rq0_00072,425730.0,144682.0,95.50067138671875,2022-03-02 23:48:36,2022-03-02 23:48:39
B0028_S1_340C10p_att00_Rq0_00073,422022.0,143814.0,95.4964370727539,2022-03-02 23:48:44,2022-03-02 23:48:47
B0028_S1_340C10p_att00_Rq0_00074,422431.0,143958.0,95.49324798583984,2022-03-02 23:48:50,2022-03-02 23:48:52
B0028_S1_340C10p_att00_Rq0_00075,420622.0,143318.0,95.49239349365234,2022-03-02 23:48:56,2022-03-02 23:48:58
B0028_S1_340C10p_att00_Rq0_00076,424307.0,144588.0,95.4880142211914,2022-03-02 23:49:02,2022-03-02 23:49:04
B0028_S1_340C10p_att00_Rq0_00077,422149.0,143839.0,95.48381805419922,2022-03-02 23:49:07,2022-03-02 23:49:10
B0028_S1_340C10p_att00_Rq0_00078,426680.0,145380.0,95.48211669921875,2022-03-02 23:49:13,2022-03-02 23:49:15
B0028_S1_340C10p_att00_Rq0_00079,421310.0,144333.0,95.47915649414062,2022-03-02 23:49:19,2022-03-02 23:49:21
B0028_S1_340C10p_att00_Rq0_00080,422039.0,144541.0,95.47539520263672,2022-03-02 23:49:25,2022-03-02 23:49:27
B0028_S1_340C10p_att00_Rq0_00081,421640.0,143620.0,95.4732894897461,2022-03-02 23:49:30,2022-03-02 23:49:33
B0028_S1_340C10p_att00_Rq0_00082,421837.0,143675.0,95.46858215332031,2022-03-02 23:49:38,2022-03-02 23:49:40
B0028_S1_340C10p_att00_Rq0_00083,501939.0,170928.0,95.46620178222656,2022-03-02 23:49:44,2022-03-02 23:49:46
B0028_S1_340C10p_att00_Rq0_00084,420338.0,143882.0,95.4617919921875,2022-03-02 23:49:50,2022-03-02 23:49:52
B0028_S1_340C10p_att00_Rq0_00085,420516.0,143164.0,95.45948028564453,2022-03-02 23:49:55,2022-03-02 23:49:58
B0028_S1_340C10p_att00_Rq0_00086,422690.0,144641.0,95.45487213134766,2022-03-02 23:50:01,2022-03-02 23:50:03
B0028_S1_340C10p_att00_Rq0_00087,426328.0,145052.0,95.45133209228516,2022-03-02 23:50:11,2022-03-02 23:50:13
B0028_S1_340C10p_att00_Rq0_00088,422978.0,143871.0,95.44734954833984,2022-03-02 23:50:17,2022-03-02 23:50:19
B0028_S1_340C10p_att00_Rq0_00089,426541.0,145050.0,95.44525909423828,2022-03-02 23:50:22,2022-03-02 23:50:25
B0028_S1_340C10p_att00_Rq0_00090,424311.0,144278.0,95.44212341308594,2022-03-02 23:50:28,2022-03-02 23:50:30
B0028_S1_340C10p_att00_Rq0_00091,426248.0,144882.0,95.43982696533203,2022-03-02 23:50:34,2022-03-02 23:50:36
B0028_S1_340C10p_att00_Rq0_00092,423660.0,143932.0,95.43689727783203,2022-03-02 23:50:42,2022-03-02 23:50:44
B0028_S1_340C10p_att00_Rq0_00093,425876.0,145110.0,95.43036651611328,2022-03-02 23:50:49,2022-03-02 23:50:52
B0028_S1_340C10p_att00_Rq0_00094,421546.0,143644.0,95.42933654785156,2022-03-02 23:50:55,2022-03-02 23:50:57
B0028_S1_340C10p_att00_Rq0_00095,422397.0,143929.0,95.42544555664062,2022-03-02 23:51:01,2022-03-02 23:51:03
B0028_S1_340C10p_att00_Rq0_00096,425994.0,145162.0,95.42182159423828,2022-03-02 23:51:07,2022-03-02 23:51:09
B0028_S1_340C10p_att00_Rq0_00097,423469.0,144281.0,95.41985321044922,2022-03-02 23:51:14,2022-03-02 23:51:16
B0028_S1_340C10p_att00_Rq0_00098,426074.0,145167.0,95.41645812988281,2022-03-02 23:51:20,2022-03-02 23:51:22
B0028_S1_340C10p_att00_Rq0_00099,422700.0,144006.0,95.41215515136719,2022-03-02 23:51:25,2022-03-02 23:51:28
B0028_S1_340C10p_att00_Rq0_00100,422192.0,144559.0,95.40940856933594,2022-03-02 23:51:31,2022-03-02 23:51:33
B0028_S1_340C10p_att00_Rq0_00101,421258.0,143489.0,95.40718078613281,2022-03-02 23:51:36,2022-03-02 23:51:39
B0028_S1_340C10p_att00_Rq0_00102,424238.0,144493.0,95.4048080444336,2022-03-02 23:51:42,2022-03-02 23:51:45
B0028_S1_340C10p_att00_Rq0_00103,419307.0,143563.0,95.40271759033203,2022-03-02 23:51:48,2022-03-02 23:51:50
B0028_S1_340C10p_att00_Rq0_00104,424087.0,144383.0,95.39867401123047,2022-03-02 23:51:54,2022-03-02 23:51:56
B0028_S1_340C10p_att00_Rq0_00105,423779.0,144233.0,95.39540100097656,2022-03-02 23:51:59,2022-03-02 23:52:02
B0028_S1_340C10p_att00_Rq0_00106,421844.0,144336.0,95.39425659179688,2022-03-02 23:52:05,2022-03-02 23:52:07
B0028_S1_340C10p_att00_Rq0_00107,421250.0,144076.0,95.38813781738281,2022-03-02 23:52:11,2022-03-02 23:52:13
B0028_S1_340C10p_att00_Rq0_00108,421169.0,143259.0,95.38438415527344,2022-03-02 23:52:21,2022-03-02 23:52:24
B0028_S1_340C10p_att00_Rq0_00109,420864.0,143100.0,95.38191223144531,2022-03-02 23:52:27,2022-03-02 23:52:29
B0028_S1_340C10p_att00_Rq0_00110,425769.0,144746.0,95.37893676757812,2022-03-02 23:52:32,2022-03-02 23:52:35
B0028_S1_340C10p_att00_Rq0_00111,420833.0,143804.0,95.37571716308594,2022-03-02 23:52:38,2022-03-02 23:52:40
B0028_S1_340C10p_att00_Rq0_00112,427138.0,145139.0,95.37307739257812,2022-03-02 23:52:43,2022-03-02 23:52:46
B0028_S1_340C10p_att00_Rq0_00113,422496.0,143970.0,95.3694076538086,2022-03-02 23:52:52,2022-03-02 23:52:54
B0028_S1_340C10p_att00_Rq0_00114,420534.0,144075.0,95.36602783203125,2022-03-02 23:52:58,2022-03-02 23:53:00
B0028_S1_340C10p_att00_Rq0_00115,421404.0,143581.0,95.36359405517578,2022-03-02 23:53:04,2022-03-02 23:53:06
B0028_S1_340C10p_att00_Rq0_00116,426287.0,145252.0,95.36006927490234,2022-03-02 23:53:09,2022-03-02 23:53:12
B0028_S1_340C10p_att00_Rq0_00117,423133.0,144173.0,95.35791015625,2022-03-02 23:53:15,2022-03-02 23:53:18
B0028_S1_340C10p_att00_Rq0_00118,427093.0,145510.0,95.35093688964844,2022-03-02 23:53:26,2022-03-02 23:53:28
B0028_S1_340C10p_att00_Rq0_00119,420947.0,144168.0,95.34758758544922,2022-03-02 23:53:32,2022-03-02 23:53:34
B0028_S1_340C10p_att00_Rq0_00120,425868.0,145064.0,95.34471130371094,2022-03-02 23:53:37,2022-03-02 23:53:40
B0028_S1_340C10p_att00_Rq0_00121,421218.0,143460.0,95.34191131591797,2022-03-02 23:53:43,2022-03-02 23:53:46
B0028_S1_340C10p_att00_Rq0_00122,424329.0,145271.0,95.33930206298828,2022-03-02 23:53:49,2022-03-02 23:53:51
B0028_S1_340C10p_att00_Rq0_00123,424348.0,145267.0,95.33619689941406,2022-03-02 23:53:55,2022-03-02 23:53:57
B0028_S1_340C10p_att00_Rq0_00124,423463.0,144936.0,95.3333969116211,2022-03-02 23:54:01,2022-03-02 23:54:03
B0028_S1_340C10p_att00_Rq0_00125,426044.0,145019.0,95.33062744140625,2022-03-02 23:54:06,2022-03-02 23:54:09
B0028_S1_340C10p_att00_Rq0_00126,424803.0,144584.0,95.32610321044922,2022-03-02 23:54:12,2022-03-02 23:54:14
B0028_S1_340C10p_att00_Rq0_00127,420535.0,143081.0,95.32423400878906,2022-03-02 23:54:18,2022-03-02 23:54:20
B0028_S1_340C10p_att00_Rq0_00128,422653.0,143775.0,95.322509765625,2022-03-02 23:54:23,2022-03-02 23:54:26
B0028_S1_340C10p_att00_Rq0_00129,435557.0,148133.0,95.3199691772461,2022-03-02 23:54:29,2022-03-02 23:54:31
B0028_S1_340C10p_att00_Rq0_00130,424274.0,144254.0,95.31527709960938,2022-03-02 23:54:35,2022-03-02 23:54:37
B0028_S1_340C10p_att00_Rq0_00131,423820.0,144066.0,95.31000518798828,2022-03-02 23:54:46,2022-03-02 23:54:49
B0028_S1_340C10p_att00_Rq0_00132,423972.0,144105.0,95.30767822265625,2022-03-02 23:54:52,2022-03-02 23:54:54
B0028_S1_340C10p_att00_Rq0_00133,423857.0,144426.0,95.3018569946289,2022-03-02 23:55:05,2022-03-02 23:55:07
B0028_S1_340C10p_att00_Rq0_00134,425375.0,144960.0,95.2981948852539,2022-03-02 23:55:11,2022-03-02 23:55:13
B0028_S1_340C10p_att00_Rq0_00135,422749.0,144801.0,95.29434204101562,2022-03-02 23:55:16,2022-03-02 23:55:19
B0028_S1_340C10p_att00_Rq0_00136,422982.0,144867.0,95.29178619384766,2022-03-02 23:55:22,2022-03-02 23:55:24
B0028_S1_340C10p_att00_Rq0_00137,425794.0,145056.0,95.28799438476562,2022-03-02 23:55:28,2022-03-02 23:55:30
B0028_S1_340C10p_att00_Rq0_00138,422684.0,143980.0,95.28642272949219,2022-03-02 23:55:33,2022-03-02 23:55:36
B0028_S1_340C10p_att00_Rq0_00139,424420.0,144562.0,95.28375244140625,2022-03-02 23:55:39,2022-03-02 23:55:41
B0028_S1_340C10p_att00_Rq0_00140,421861.0,143683.0,95.27995300292969,2022-03-02 23:55:45,2022-03-02 23:55:47
B0028_S1_340C10p_att00_Rq0_00141,421831.0,144424.0,95.27589416503906,2022-03-02 23:55:51,2022-03-02 23:55:53
B0028_S1_340C10p_att00_Rq0_00142,422715.0,143939.0,95.27350616455078,2022-03-02 23:55:56,2022-03-02 23:55:59
B0028_S1_340C10p_att00_Rq0_00143,424435.0,144497.0,95.26925659179688,2022-03-02 23:56:04,2022-03-02 23:56:06
B0028_S1_340C10p_att00_Rq0_00144,426932.0,145328.0,95.26609802246094,2022-03-02 23:56:10,2022-03-02 23:56:12
B0028_S1_340C10p_att00_Rq0_00145,427797.0,145576.0,95.26472473144531,2022-03-02 23:56:16,2022-03-02 23:56:18
B0028_S1_340C10p_att00_Rq0_00146,427470.0,145449.0,95.26094818115234,2022-03-02 23:56:21,2022-03-02 23:56:24
B0028_S1_340C10p_att00_Rq0_00147,423998.0,144222.0,95.25748443603516,2022-03-02 23:56:27,2022-03-02 23:56:29
B0028_S1_340C10p_att00_Rq0_00148,420359.0,143726.0,95.25530242919922,2022-03-02 23:56:33,2022-03-02 23:56:35
B0028_S1_340C10p_att00_Rq0_00149,422781.0,143774.0,95.2529067993164,2022-03-02 23:56:38,2022-03-02 23:56:41
B0028_S1_340C10p_att00_Rq0_00150,426673.0,145053.0,95.24964141845703,2022-03-02 23:56:44,2022-03-02 23:56:46
B0028_S1_340C10p_att00_Rq0_00151,424240.0,144982.0,95.24655151367188,2022-03-02 23:56:50,2022-03-02 23:56:52
B0028_S1_340C10p_att00_Rq0_00152,423068.0,143801.0,95.24321746826172,2022-03-02 23:56:55,2022-03-02 23:56:58
B0028_S1_340C10p_att00_Rq0_00153,422614.0,143989.0,95.23881530761719,2022-03-02 23:57:03,2022-03-02 23:57:06
B0028_S1_340C10p_att00_Rq0_00154,426873.0,145431.0,95.2376708984375,2022-03-02 23:57:09,2022-03-02 23:57:11
B0028_S1_340C10p_att00_Rq0_00155,422485.0,143946.0,95.23474884033203,2022-03-02 23:57:15,2022-03-02 23:57:17
B0028_S1_340C10p_att00_Rq0_00156,427749.0,145736.0,95.23039245605469,2022-03-02 23:57:21,2022-03-02 23:57:23
B0028_S1_340C10p_att00_Rq0_00157,422626.0,143917.0,95.22776794433594,2022-03-02 23:57:26,2022-03-02 23:57:29
B0028_S1_340C10p_att00_Rq0_00158,453690.0,154522.0,95.22447204589844,2022-03-02 23:57:32,2022-03-02 23:57:34
B0028_S1_340C10p_att00_Rq0_00159,424134.0,144459.0,95.2181396484375,2022-03-02 23:57:43,2022-03-02 23:57:46
B0028_S1_340C10p_att00_Rq0_00160,427587.0,145574.0,95.21539306640625,2022-03-02 23:57:49,2022-03-02 23:57:51
B0028_S1_340C10p_att00_Rq0_00161,428540.0,145896.0,95.21345520019531,2022-03-02 23:57:55,2022-03-02 23:57:57
B0028_S1_340C10p_att00_Rq0_00162,422695.0,143877.0,95.21009826660156,2022-03-02 23:58:00,2022-03-02 23:58:03
B0028_S1_340C10p_att00_Rq0_00163,421617.0,144280.0,95.20681762695312,2022-03-02 23:58:06,2022-03-02 23:58:08
B0028_S1_340C10p_att00_Rq0_00164,427340.0,145430.0,95.20187377929688,2022-03-02 23:58:17,2022-03-02 23:58:19
B0028_S1_340C10p_att00_Rq0_00165,421407.0,144166.0,95.19924926757812,2022-03-02 23:58:23,2022-03-02 23:58:25
B0028_S1_340C10p_att00_Rq0_00166,429037.0,145932.0,95.19525146484375,2022-03-02 23:58:28,2022-03-02 23:58:31
B0028_S1_340C10p_att00_Rq0_00167,428143.0,145621.0,95.19264221191406,2022-03-02 23:58:34,2022-03-02 23:58:36
B0028_S1_340C10p_att00_Rq0_00168,427744.0,145473.0,95.18959045410156,2022-03-02 23:58:40,2022-03-02 23:58:42
B0028_S1_340C10p_att00_Rq0_00169,426466.0,145000.0,95.1867904663086,2022-03-02 23:58:46,2022-03-02 23:58:48
B0028_S1_340C10p_att00_Rq0_00170,424017.0,144169.0,95.1828842163086,2022-03-02 23:58:51,2022-03-02 23:58:54
B0028_S1_340C10p_att00_Rq0_00171,427588.0,145357.0,95.18025207519531,2022-03-02 23:58:57,2022-03-02 23:58:59
B0028_S1_340C10p_att00_Rq0_00172,423544.0,144710.0,95.17581176757812,2022-03-02 23:59:03,2022-03-02 23:59:05
B0028_S1_340C10p_att00_Rq0_00173,421962.0,143763.0,95.17356872558594,2022-03-02 23:59:11,2022-03-02 23:59:13
B0028_S1_340C10p_att00_Rq0_00174,430150.0,146523.0,95.16986846923828,2022-03-02 23:59:17,2022-03-02 23:59:20
B0028_S1_340C10p_att00_Rq0_00175,427187.0,145532.0,95.1663589477539,2022-03-02 23:59:23,2022-03-02 23:59:25
B0028_S1_340C10p_att00_Rq0_00176,428130.0,145819.0,95.16473388671875,2022-03-02 23:59:29,2022-03-02 23:59:31
B0028_S1_340C10p_att00_Rq0_00177,425233.0,144815.0,95.16031646728516,2022-03-02 23:59:34,2022-03-02 23:59:36
B0028_S1_340C10p_att00_Rq0_00178,427461.0,145540.0,95.15840911865234,2022-03-02 23:59:40,2022-03-02 23:59:42
B0028_S1_340C10p_att00_Rq0_00179,424042.0,144371.0,95.15495300292969,2022-03-02 23:59:46,2022-03-02 23:59:48
B0028_S1_340C10p_att00_Rq0_00180,431524.0,146929.0,95.15229797363281,2022-03-02 23:59:51,2022-03-02 23:59:54
B0028_S1_340C10p_att00_Rq0_00181,425720.0,144909.0,95.1495132446289,2022-03-02 23:59:57,2022-03-02 23:59:59
B0028_S1_340C10p_att00_Rq0_00182,420830.0,143230.0,95.14722442626953,2022-03-03 00:00:03,2022-03-03 00:00:05
B0028_S1_340C10p_att00_Rq0_00183,424291.0,144390.0,95.14390563964844,2022-03-03 00:00:09,2022-03-03 00:00:11
B0028_S1_340C10p_att00_Rq0_00184,423389.0,144036.0,95.1418685913086,2022-03-03 00:00:14,2022-03-03 00:00:17
B0028_S1_340C10p_att00_Rq0_00185,424448.0,144391.0,95.1353988647461,2022-03-03 00:00:24,2022-03-03 00:00:27
B0028_S1_340C10p_att00_Rq0_00186,428874.0,145876.0,95.13312530517578,2022-03-03 00:00:30,2022-03-03 00:00:32
B0028_S1_340C10p_att00_Rq0_00187,428323.0,145666.0,95.12960815429688,2022-03-03 00:00:36,2022-03-03 00:00:38
B0028_S1_340C10p_att00_Rq0_00188,424352.0,144282.0,95.1267318725586,2022-03-03 00:00:41,2022-03-03 00:00:44
B0028_S1_340C10p_att00_Rq0_00189,428264.0,145580.0,95.12308502197266,2022-03-03 00:00:47,2022-03-03 00:00:49
B0028_S1_340C10p_att00_Rq0_00190,426615.0,145000.0,95.11663055419922,2022-03-03 00:00:58,2022-03-03 00:01:00
B0028_S1_340C10p_att00_Rq0_00191,421814.0,144163.0,95.11609649658203,2022-03-03 00:01:04,2022-03-03 00:01:06
B0028_S1_340C10p_att00_Rq0_00192,430083.0,146162.0,95.1126937866211,2022-03-03 00:01:09,2022-03-03 00:01:12
B0028_S1_340C10p_att00_Rq0_00193,423553.0,144030.0,95.10485076904297,2022-03-03 00:01:25,2022-03-03 00:01:28
B0028_S1_340C10p_att00_Rq0_00194,428927.0,145858.0,95.10050201416016,2022-03-03 00:01:31,2022-03-03 00:01:33
B0028_S1_340C10p_att00_Rq0_00195,423346.0,143946.0,95.09825897216797,2022-03-03 00:01:37,2022-03-03 00:01:39
B0028_S1_340C10p_att00_Rq0_00196,424204.0,144192.0,95.093505859375,2022-03-03 00:01:46,2022-03-03 00:01:48
B0028_S1_340C10p_att00_Rq0_00197,423758.0,144011.0,95.09119415283203,2022-03-03 00:01:52,2022-03-03 00:01:54
B0028_S1_340C10p_att00_Rq0_00198,428528.0,145622.0,95.08698272705078,2022-03-03 00:01:58,2022-03-03 00:02:00
B0028_S1_340C10p_att00_Rq0_00199,479299.0,162840.0,95.08440399169922,2022-03-03 00:02:04,2022-03-03 00:02:07
B0028_S1_340C10p_att00_Rq0_00200,426382.0,144834.0,95.08135986328125,2022-03-03 00:02:10,2022-03-03 00:02:12
B0028_S1_340C10p_att00_Rq0_00201,426426.0,145594.0,95.07791900634766,2022-03-03 00:02:16,2022-03-03 00:02:18
B0028_S1_340C10p_att00_Rq0_00202,430341.0,146146.0,95.07438659667969,2022-03-03 00:02:21,2022-03-03 00:02:24
B0028_S1_340C10p_att00_Rq0_00203,425912.0,144624.0,95.0715103149414,2022-03-03 00:02:28,2022-03-03 00:02:30
B0028_S1_340C10p_att00_Rq0_00204,430693.0,146220.0,95.06718444824219,2022-03-03 00:02:34,2022-03-03 00:02:36
B0028_S1_340C10p_att00_Rq0_00205,423932.0,144692.0,95.06645965576172,2022-03-03 00:02:40,2022-03-03 00:02:42
B0028_S1_340C10p_att00_Rq0_00206,427347.0,145057.0,95.06265258789062,2022-03-03 00:02:45,2022-03-03 00:02:48
B0028_S1_340C10p_att00_Rq0_00207,423604.0,144525.0,95.05989074707031,2022-03-03 00:02:51,2022-03-03 00:02:53
B0028_S1_340C10p_att00_Rq0_00208,430186.0,145994.0,95.05840301513672,2022-03-03 00:02:57,2022-03-03 00:02:59
B0028_S1_340C10p_att00_Rq0_00209,424399.0,144772.0,95.054443359375,2022-03-03 00:03:03,2022-03-03 00:03:05
B0028_S1_340C10p_att00_Rq0_00210,431572.0,146435.0,95.0506820678711,2022-03-03 00:03:08,2022-03-03 00:03:11
B0028_S1_340C10p_att00_Rq0_00211,429773.0,145819.0,95.0472640991211,2022-03-03 00:03:14,2022-03-03 00:03:16
B0028_S1_340C10p_att00_Rq0_00212,427878.0,145161.0,95.04572296142578,2022-03-03 00:03:20,2022-03-03 00:03:22
B0028_S1_340C10p_att00_Rq0_00213,426039.0,144951.0,95.04146575927734,2022-03-03 00:03:28,2022-03-03 00:03:30
B0028_S1_340C10p_att00_Rq0_00214,423608.0,144081.0,95.03721618652344,2022-03-03 00:03:35,2022-03-03 00:03:38
B0028_S1_340C10p_att00_Rq0_00215,424706.0,144436.0,95.03575134277344,2022-03-03 00:03:41,2022-03-03 00:03:43
B0028_S1_340C10p_att00_Rq0_00216,419578.0,143406.0,95.03221130371094,2022-03-03 00:03:47,2022-03-03 00:03:49
B0028_S1_340C10p_att00_Rq0_00217,422634.0,143550.0,95.02912139892578,2022-03-03 00:03:53,2022-03-03 00:03:55
B0028_S1_340C10p_att00_Rq0_00218,422132.0,143484.0,95.026123046875,2022-03-03 00:03:58,2022-03-03 00:04:00
B0028_S1_340C10p_att00_Rq0_00219,421525.0,143243.0,95.02251434326172,2022-03-03 00:04:05,2022-03-03 00:04:07
B0028_S1_340C10p_att00_Rq0_00220,418478.0,142930.0,95.01915740966797,2022-03-03 00:04:11,2022-03-03 00:04:13
B0028_S1_340C10p_att00_Rq0_00221,424880.0,144341.0,95.01716613769531,2022-03-03 00:04:17,2022-03-03 00:04:19
B0028_S1_340C10p_att00_Rq0_00222,422641.0,143526.0,95.0133285522461,2022-03-03 00:04:22,2022-03-03 00:04:25
B0028_S1_340C10p_att00_Rq0_00223,420892.0,142914.0,95.0104751586914,2022-03-03 00:04:28,2022-03-03 00:04:30
B0028_S1_340C10p_att00_Rq0_00224,424912.0,144271.0,95.00892639160156,2022-03-03 00:04:33,2022-03-03 00:04:36
B0028_S1_340C10p_att00_Rq0_00225,421832.0,143197.0,95.006103515625,2022-03-03 00:04:39,2022-03-03 00:04:42
B0028_S1_340C10p_att00_Rq0_00226,421067.0,142942.0,95.00227355957031,2022-03-03 00:04:46,2022-03-03 00:04:48
B0028_S1_340C10p_att00_Rq0_00227,426819.0,144864.0,94.9986801147461,2022-03-03 00:04:52,2022-03-03 00:04:54
B0028_S1_340C10p_att00_Rq0_00228,525169.0,178207.0,94.99488830566406,2022-03-03 00:04:57,2022-03-03 00:05:00
B0028_S1_340C10p_att00_Rq0_00229,423903.0,143826.0,94.9927749633789,2022-03-03 00:05:03,2022-03-03 00:05:06
B0028_S1_340C10p_att00_Rq0_00230,428572.0,145412.0,94.98867797851562,2022-03-03 00:05:11,2022-03-03 00:05:14
B0028_S1_340C10p_att00_Rq0_00231,423933.0,143847.0,94.98499298095703,2022-03-03 00:05:17,2022-03-03 00:05:19
B0028_S1_340C10p_att00_Rq0_00232,424451.0,144754.0,94.98239135742188,2022-03-03 00:05:23,2022-03-03 00:05:25
B0028_S1_340C10p_att00_Rq0_00233,422191.0,144420.0,94.97848510742188,2022-03-03 00:05:31,2022-03-03 00:05:33
B0028_S1_340C10p_att00_Rq0_00234,425314.0,144678.0,94.97453308105469,2022-03-03 00:05:36,2022-03-03 00:05:39
B0028_S1_340C10p_att00_Rq0_00235,426942.0,145187.0,94.96956634521484,2022-03-03 00:05:48,2022-03-03 00:05:51
B0028_S1_340C10p_att00_Rq0_00236,421279.0,143962.0,94.96666717529297,2022-03-03 00:05:54,2022-03-03 00:05:56
B0028_S1_340C10p_att00_Rq0_00237,424640.0,144343.0,94.9642333984375,2022-03-03 00:06:00,2022-03-03 00:06:02
B0028_S1_340C10p_att00_Rq0_00238,425525.0,144579.0,94.96106719970703,2022-03-03 00:06:05,2022-03-03 00:06:08
B0028_S1_340C10p_att00_Rq0_00239,421546.0,144028.0,94.9584732055664,2022-03-03 00:06:11,2022-03-03 00:06:13
B0028_S1_340C10p_att00_Rq0_00240,420117.0,142716.0,94.95470428466797,2022-03-03 00:06:17,2022-03-03 00:06:19
B0028_S1_340C10p_att00_Rq0_00241,424580.0,144192.0,94.95307922363281,2022-03-03 00:06:22,2022-03-03 00:06:25
B0028_S1_340C10p_att00_Rq0_00242,426579.0,143309.0,94.94935607910156,2022-03-03 00:06:28,2022-03-03 00:06:30
B0028_S1_340C10p_att00_Rq0_00243,419985.0,142671.0,94.94615936279297,2022-03-03 00:06:34,2022-03-03 00:06:36
B0028_S1_340C10p_att00_Rq0_00244,422421.0,143354.0,94.9423828125,2022-03-03 00:06:39,2022-03-03 00:06:42
